index,Datetime1,DAYTON_MW,Datetime,label
5920,12,28.85,9/7/2022 16:00,1
5921,13,29.767,9/7/2022 17:00,1
5922,14,30.517,9/7/2022 18:00,1
5923,15,31.1,9/7/2022 19:00,1
5924,16,31.483,9/7/2022 20:00,1
5925,17,31.35,9/7/2022 21:00,1
5926,18,30.94,9/7/2022 22:00,1
5927,19,30.383,9/7/2022 23:00,1
5928,20,29.95,9/8/2022 0:00,1
5929,21,29.56,9/8/2022 1:00,1
5930,22,29.167,9/8/2022 2:00,1
5931,23,28.8,9/8/2022 3:00,1
5932,0,28.48,9/8/2022 4:00,1
5933,1,28.2,9/8/2022 5:00,1
5934,2,27.9,9/8/2022 6:00,1
5935,3,27.68,9/8/2022 7:00,1
5936,4,27.45,9/8/2022 8:00,1
5937,5,27.186,9/8/2022 9:00,1
5938,6,26.983,9/8/2022 10:00,1
5939,7,26.9,9/8/2022 11:00,1
5940,8,27.05,9/8/2022 12:00,1
5941,9,27.371,9/8/2022 13:00,1
5942,10,27.983,9/8/2022 14:00,1
5943,11,28.8,9/8/2022 15:00,1
5944,12,29.683,9/8/2022 16:00,1
5945,13,30.533,9/8/2022 17:00,1
5946,14,31.483,9/8/2022 18:00,1
5947,15,31.68,9/8/2022 19:00,1
5948,16,15.367,9/8/2022 20:00,0
5949,17,13.4,9/8/2022 21:00,0
5950,18,15.767,9/8/2022 22:00,0
5951,19,15.7,9/8/2022 23:00,0
5952,20,15.3,9/9/2022 0:00,0
5953,21,14.95,9/9/2022 1:00,0
5954,22,15.433,9/9/2022 2:00,0
5955,23,23.533,9/9/2022 3:00,1
5956,0,26.117,9/9/2022 4:00,1
5957,1,27.117,9/9/2022 5:00,1
5958,2,27.4,9/9/2022 6:00,1
5959,3,27.386,9/9/2022 7:00,1
5960,4,27.25,9/9/2022 8:00,1
5961,5,27.06,9/9/2022 9:00,1
5962,6,26.767,9/9/2022 10:00,1
5963,7,26.55,9/9/2022 11:00,1
5964,8,26.633,9/9/2022 12:00,1
5965,9,26.6,9/9/2022 13:00,1
5966,10,26.817,9/9/2022 14:00,1
5967,11,21.5,9/9/2022 15:00,1
5968,12,15.429,9/9/2022 16:00,0
5969,13,17.525,9/9/2022 17:00,0
5970,14,25.567,9/9/2022 18:00,1
5971,15,27.267,9/9/2022 19:00,1
5972,16,24.65,9/9/2022 20:00,1
5973,17,25.6,9/9/2022 21:00,1
5974,18,25.617,9/9/2022 22:00,1
5975,19,25.133,9/9/2022 23:00,1
5976,20,24.34,9/10/2022 0:00,1
5977,21,18.75,9/10/2022 1:00,0
5978,22,14.283,9/10/2022 2:00,0
5979,23,14.32,9/10/2022 3:00,0
5980,0,22.2,9/10/2022 4:00,1
5981,1,25.567,9/10/2022 5:00,1
5982,2,26.583,9/10/2022 6:00,1
5983,3,26.84,9/10/2022 7:00,1
5984,4,26.783,9/10/2022 8:00,1
5985,5,26.7,9/10/2022 9:00,1
5986,6,26.58,9/10/2022 10:00,1
5987,7,21,9/10/2022 11:00,0
5988,8,14,9/10/2022 12:00,0
5989,9,13.98,9/10/2022 13:00,0
5990,10,14.317,9/10/2022 14:00,0
5991,11,14.483,9/10/2022 15:00,0
5992,12,15.014,9/10/2022 16:00,0
5993,13,15.567,9/10/2022 17:00,0
5994,14,14.214,9/10/2022 18:00,0
5995,15,12.343,9/10/2022 19:00,0
5996,16,12.683,9/10/2022 20:00,0
5997,17,12.483,9/10/2022 21:00,0
5998,18,11.95,9/10/2022 22:00,0
5999,19,11.6,9/10/2022 23:00,0
6000,20,11.367,9/11/2022 0:00,0
6001,21,11.117,9/11/2022 1:00,0
6002,22,16.925,9/11/2022 2:00,0
6003,23,22.217,9/11/2022 3:00,1
6004,0,24.083,9/11/2022 4:00,1
6005,1,25,9/11/2022 5:00,1
6006,2,25.383,9/11/2022 6:00,1
6007,3,25.517,9/11/2022 7:00,1
6008,4,25.5,9/11/2022 8:00,1
6009,5,10.483,9/11/2022 9:00,0
6010,6,10.18,9/11/2022 10:00,0
6011,7,10.367,9/11/2022 11:00,0
6012,8,10.65,9/11/2022 12:00,0
6013,9,11.357,9/11/2022 13:00,0
6014,10,11.717,9/11/2022 14:00,0
6015,11,11.08,9/11/2022 15:00,0
6016,12,11.513,9/11/2022 16:00,0
6017,13,12.117,9/11/2022 17:00,0
6018,14,12.04,9/11/2022 18:00,0
6019,15,11.1,9/11/2022 19:00,0
6020,16,10.467,9/11/2022 20:00,0
6021,17,10.05,9/11/2022 21:00,0
6022,18,9.38,9/11/2022 22:00,1
6023,19,9.1,9/11/2022 23:00,1
6024,20,9.2,9/12/2022 0:00,1
6025,21,9.2,9/12/2022 1:00,1
6026,22,9.24,9/12/2022 2:00,1
6027,23,9.029,9/12/2022 3:00,1
6028,0,8.82,9/12/2022 4:00,1
6029,1,8.711,9/12/2022 5:00,1
6030,2,8.675,9/12/2022 6:00,1
6031,3,8.86,9/12/2022 7:00,1
6032,4,8.717,9/12/2022 8:00,1
6033,5,8.65,9/12/2022 9:00,1
6034,6,8.517,9/12/2022 10:00,1
6035,7,8.65,9/12/2022 11:00,1
6036,8,9.467,9/12/2022 12:00,1
6037,9,9.867,9/12/2022 13:00,1
6038,10,9.333,9/12/2022 14:00,1
6039,11,9.957,9/12/2022 15:00,1
6040,12,10.24,9/12/2022 16:00,0
6041,13,9.8,9/12/2022 17:00,1
6042,14,10.033,9/12/2022 18:00,0
6043,15,9.86,9/12/2022 19:00,1
6044,16,9.45,9/12/2022 20:00,1
6045,17,9.167,9/12/2022 21:00,1
6046,18,8.8,9/12/2022 22:00,1
6047,19,8.717,9/12/2022 23:00,1
6048,20,8.62,9/13/2022 0:00,1
6049,21,8.417,9/13/2022 1:00,1
6050,22,8.367,9/13/2022 2:00,1
6051,23,8.26,9/13/2022 3:00,1
6052,0,8.117,9/13/2022 4:00,1
6053,1,8.217,9/13/2022 5:00,1
6054,2,8.2,9/13/2022 6:00,1
6055,3,8.14,9/13/2022 7:00,1
6056,4,8.117,9/13/2022 8:00,1
6057,5,8.117,9/13/2022 9:00,1
6058,6,8.033,9/13/2022 10:00,1
6059,7,8.017,9/13/2022 11:00,1
6060,8,8.32,9/13/2022 12:00,1
6061,9,8.45,9/13/2022 13:00,1
6062,10,9.375,9/13/2022 14:00,1
6063,11,9.35,9/13/2022 15:00,1
6064,12,9.371,9/13/2022 16:00,1
6065,13,8.8,9/13/2022 17:00,1
6066,14,10.65,9/13/2022 18:00,0
6067,15,9.433,9/13/2022 19:00,1
6068,16,8.95,9/13/2022 20:00,1
6069,17,8.12,9/13/2022 21:00,1
6070,18,8.56,9/13/2022 22:00,1
6071,19,14.567,9/13/2022 23:00,0
6072,20,23.767,9/14/2022 0:00,1
6073,21,24.16,9/14/2022 1:00,1
6074,22,24.183,9/14/2022 2:00,1
6075,23,24.15,9/14/2022 3:00,1
6076,0,24.35,9/14/2022 4:00,1
6077,1,24.45,9/14/2022 5:00,1
6078,2,24.517,9/14/2022 6:00,1
6079,3,24.4,9/14/2022 7:00,1
6080,4,24.214,9/14/2022 8:00,1
6081,5,24.183,9/14/2022 9:00,1
6082,6,24.15,9/14/2022 10:00,1
6083,7,24.12,9/14/2022 11:00,1
6084,8,24.15,9/14/2022 12:00,1
6085,9,15.1,9/14/2022 13:00,0
6086,10,21.86,9/14/2022 14:00,1
6087,11,17.2,9/14/2022 15:00,0
6088,12,24.6,9/14/2022 16:00,1
6089,13,24.86,9/14/2022 17:00,1
6090,14,14.5,9/14/2022 18:00,0
6091,15,24.46,9/14/2022 19:00,1
6092,16,15.717,9/14/2022 20:00,0
6093,17,24.083,9/14/2022 21:00,1
6094,18,25.7,9/14/2022 22:00,1
6095,19,24.933,9/14/2022 23:00,1
6096,20,24.65,9/15/2022 0:00,1
6097,21,23.94,9/15/2022 1:00,1
6098,22,23.25,9/15/2022 2:00,1
6099,23,22.817,9/15/2022 3:00,1
6100,0,23.133,9/15/2022 4:00,1
6101,1,23.48,9/15/2022 5:00,1
6102,2,23.683,9/15/2022 6:00,1
6103,3,23.85,9/15/2022 7:00,1
6104,4,23.967,9/15/2022 8:00,1
6105,5,24,9/15/2022 9:00,1
6106,6,24.086,9/15/2022 10:00,1
6107,7,24.1,9/15/2022 11:00,1
6108,8,24.24,9/15/2022 12:00,1
6109,9,24.517,9/15/2022 13:00,1
6110,10,24.65,9/15/2022 14:00,1
6111,11,21.383,9/15/2022 15:00,1
6112,12,16.06,9/15/2022 16:00,0
6113,13,11.817,9/15/2022 17:00,0
6114,14,11.75,9/15/2022 18:00,0
6115,15,20.343,9/15/2022 19:00,0
6116,16,23.1,9/15/2022 20:00,1
6117,17,24.16,9/15/2022 21:00,1
6118,18,24.617,9/15/2022 22:00,1
6119,19,24.8,9/15/2022 23:00,1
6120,20,24.813,9/16/2022 0:00,1
6121,21,24.8,9/16/2022 1:00,1
6122,22,24.717,9/16/2022 2:00,1
6123,23,24.643,9/16/2022 3:00,1
6124,0,24.52,9/16/2022 4:00,1
6125,1,24.433,9/16/2022 5:00,1
6126,2,24.333,9/16/2022 6:00,1
6127,3,24.217,9/16/2022 7:00,1
6128,4,24.1,9/16/2022 8:00,1
6129,5,24.017,9/16/2022 9:00,1
6130,6,23.85,9/16/2022 10:00,1
6131,7,23.433,9/16/2022 11:00,1
6132,8,22.62,9/16/2022 12:00,1
6133,9,22.014,9/16/2022 13:00,1
6134,10,15.171,9/16/2022 14:00,0
6135,11,19.371,9/16/2022 15:00,0
6136,12,20.886,9/16/2022 16:00,0
6137,13,21.5,9/16/2022 17:00,1
6138,14,21.783,9/16/2022 18:00,1
6139,15,21.825,9/16/2022 19:00,1
6140,16,22.05,9/16/2022 20:00,1
6141,17,21.82,9/16/2022 21:00,1
6142,18,21.98,9/16/2022 22:00,1
6143,19,22.275,9/16/2022 23:00,1
6144,20,22.3,9/17/2022 0:00,1
6145,21,21.85,9/17/2022 1:00,1
6146,22,21.45,9/17/2022 2:00,1
6147,23,21.2,9/17/2022 3:00,1
6148,0,21.66,9/17/2022 4:00,1
6149,1,22.283,9/17/2022 5:00,1
6150,2,22.65,9/17/2022 6:00,1
6151,3,22.871,9/17/2022 7:00,1
6152,4,22.98,9/17/2022 8:00,1
6153,5,23.083,9/17/2022 9:00,1
6154,6,22.85,9/17/2022 10:00,1
6155,7,22.583,9/17/2022 11:00,1
6156,8,22.217,9/17/2022 12:00,1
6157,9,21.88,9/17/2022 13:00,1
6158,10,21.8,9/17/2022 14:00,1
6159,11,21.822,9/17/2022 15:00,1
6160,12,22.06,9/17/2022 16:00,1
6161,13,22.4,9/17/2022 17:00,1
6162,14,22.9,9/17/2022 18:00,1
6163,15,23.1,9/17/2022 19:00,1
6164,16,22.683,9/17/2022 20:00,1
6165,17,22.46,9/17/2022 21:00,1
6166,18,22.1,9/17/2022 22:00,1
6167,19,21.717,9/17/2022 23:00,1
6168,20,22,9/18/2022 0:00,1
6169,21,21.817,9/18/2022 1:00,1
6170,22,21.533,9/18/2022 2:00,1
6171,23,21.533,9/18/2022 3:00,1
6172,0,21.98,9/18/2022 4:00,1
6173,1,22.4,9/18/2022 5:00,1
6174,2,22.75,9/18/2022 6:00,1
6175,3,22.94,9/18/2022 7:00,1
6176,4,23.1,9/18/2022 8:00,1
6177,5,23.2,9/18/2022 9:00,1
6178,6,23.129,9/18/2022 10:00,1
6179,7,22.871,9/18/2022 11:00,1
6180,8,22.6,9/18/2022 12:00,1
6181,9,22.483,9/18/2022 13:00,1
6182,10,22.6,9/18/2022 14:00,1
6183,11,22.94,9/18/2022 15:00,1
6184,12,23.55,9/18/2022 16:00,1
6185,13,24.043,9/18/2022 17:00,1
6186,14,24.55,9/18/2022 18:00,1
6187,15,24.94,9/18/2022 19:00,1
6188,16,25.16,9/18/2022 20:00,1
6189,17,25.043,9/18/2022 21:00,1
6190,18,24.64,9/18/2022 22:00,1
6191,19,24.1,9/18/2022 23:00,1
6192,20,24.017,9/19/2022 0:00,1
6193,21,23.72,9/19/2022 1:00,1
6194,22,23.417,9/19/2022 2:00,1
6195,23,23.217,9/19/2022 3:00,1
6196,0,23.36,9/19/2022 4:00,1
6197,1,23.614,9/19/2022 5:00,1
6198,2,23.833,9/19/2022 6:00,1
6199,3,23.98,9/19/2022 7:00,1
6200,4,24,9/19/2022 8:00,1
6201,5,24,9/19/2022 9:00,1
6202,6,23.82,9/19/2022 10:00,1
6203,7,23.817,9/19/2022 11:00,1
6204,8,23.533,9/19/2022 12:00,1
6205,9,23.44,9/19/2022 13:00,1
6206,10,23.417,9/19/2022 14:00,1
6207,11,23.667,9/19/2022 15:00,1
6208,12,24.083,9/19/2022 16:00,1
6209,13,24.32,9/19/2022 17:00,1
6210,14,24.683,9/19/2022 18:00,1
6211,15,25.167,9/19/2022 19:00,1
6212,16,25.567,9/19/2022 20:00,1
6213,17,25.217,9/19/2022 21:00,1
6214,18,24.8,9/19/2022 22:00,1
6215,19,24.183,9/19/2022 23:00,1
6216,20,24.15,9/20/2022 0:00,1
6217,21,23.767,9/20/2022 1:00,1
6218,22,23.38,9/20/2022 2:00,1
6219,23,23.133,9/20/2022 3:00,1
6220,0,23.333,9/20/2022 4:00,1
6221,1,23.617,9/20/2022 5:00,1
6222,2,23.829,9/20/2022 6:00,1
6223,3,23.983,9/20/2022 7:00,1
6224,4,24,9/20/2022 8:00,1
6225,5,24.1,9/20/2022 9:00,1
6226,6,23.983,9/20/2022 10:00,1
6227,7,23.814,9/20/2022 11:00,1
6228,8,23.333,9/20/2022 12:00,1
6229,9,23.2,9/20/2022 13:00,1
6230,10,23.317,9/20/2022 14:00,1
6231,11,23.68,9/20/2022 15:00,1
6232,12,23.983,9/20/2022 16:00,1
6233,13,23.783,9/20/2022 17:00,1
6234,14,23.683,9/20/2022 18:00,1
6235,15,23.583,9/20/2022 19:00,1
6236,16,23.48,9/20/2022 20:00,1
6237,17,23.25,9/20/2022 21:00,1
6238,18,23.033,9/20/2022 22:00,1
6239,19,22.717,9/20/2022 23:00,1
6240,20,22.767,9/21/2022 0:00,1
6241,21,22.58,9/21/2022 1:00,1
6242,22,22.417,9/21/2022 2:00,1
6243,23,22.25,9/21/2022 3:00,1
6244,0,22.363,9/21/2022 4:00,1
6245,1,22.54,9/21/2022 5:00,1
6246,2,22.6,9/21/2022 6:00,1
6247,3,22.6,9/21/2022 7:00,1
6248,4,22.6,9/21/2022 8:00,1
6249,5,22.6,9/21/2022 9:00,1
6250,6,22.583,9/21/2022 10:00,1
6251,7,22.483,9/21/2022 11:00,1
6252,8,22.3,9/21/2022 12:00,1
6253,9,22.45,9/21/2022 13:00,1
6254,10,22.75,9/21/2022 14:00,1
6255,11,23.283,9/21/2022 15:00,1
6256,12,23.983,9/21/2022 16:00,1
6257,13,24.283,9/21/2022 17:00,1
6258,14,24.386,9/21/2022 18:00,1
6259,15,24.42,9/21/2022 19:00,1
6260,16,24.386,9/21/2022 20:00,1
6261,17,24.183,9/21/2022 21:00,1
6262,18,23.917,9/21/2022 22:00,1
6263,19,23.617,9/21/2022 23:00,1
6264,20,23.4,9/22/2022 0:00,1
6265,21,23.25,9/22/2022 1:00,1
6266,22,23.16,9/22/2022 2:00,1
6267,23,23.05,9/22/2022 3:00,1
6268,0,23.217,9/22/2022 4:00,1
6269,1,23.4,9/22/2022 5:00,1
6270,2,23.5,9/22/2022 6:00,1
6271,3,23.586,9/22/2022 7:00,1
6272,4,23.6,9/22/2022 8:00,1
6273,5,23.7,9/22/2022 9:00,1
6274,6,23.6,9/22/2022 10:00,1
6275,7,23.6,9/22/2022 11:00,1
6276,8,23.717,9/22/2022 12:00,1
6277,9,24.167,9/22/2022 13:00,1
6278,10,24.817,9/22/2022 14:00,1
6279,11,25.75,9/22/2022 15:00,1
6280,12,26.75,9/22/2022 16:00,1
6281,13,27.6,9/22/2022 17:00,1
6282,14,28.371,9/22/2022 18:00,1
6283,15,29.05,9/22/2022 19:00,1
6284,16,20.94,9/22/2022 20:00,0
6285,17,24.95,9/22/2022 21:00,1
6286,18,26.167,9/22/2022 22:00,1
6287,19,26.633,9/22/2022 23:00,1
6288,20,26.683,9/23/2022 0:00,1
6289,21,26.55,9/23/2022 1:00,1
6290,22,26.3,9/23/2022 2:00,1
6291,23,26.083,9/23/2022 3:00,1
6292,0,25.75,9/23/2022 4:00,1
6293,1,25.471,9/23/2022 5:00,1
6294,2,25.15,9/23/2022 6:00,1
6295,3,24.88,9/23/2022 7:00,1
6296,4,24.629,9/23/2022 8:00,1
6297,5,24.417,9/23/2022 9:00,1
6298,6,24.057,9/23/2022 10:00,1
6299,7,23.417,9/23/2022 11:00,1
6300,8,22.9,9/23/2022 12:00,1
6301,9,22.8,9/23/2022 13:00,1
6302,10,22.917,9/23/2022 14:00,1
6303,11,23.5,9/23/2022 15:00,1
6304,12,24.4,9/23/2022 16:00,1
6305,13,24.643,9/23/2022 17:00,1
6306,14,27.917,9/23/2022 18:00,1
6307,15,28.7,9/23/2022 19:00,1
6308,16,27.75,9/23/2022 20:00,1
6309,17,26.783,9/23/2022 21:00,1
6310,18,26.283,9/23/2022 22:00,1
6311,19,25.9,9/23/2022 23:00,1
6312,20,27.333,9/24/2022 0:00,1
6313,21,27.233,9/24/2022 1:00,1
6314,22,26.4,9/24/2022 2:00,1
6315,23,25.767,9/24/2022 3:00,1
6316,0,25.833,9/24/2022 4:00,1
6317,1,26,9/24/2022 5:00,1
6318,2,26.033,9/24/2022 6:00,1
6319,3,26.067,9/24/2022 7:00,1
6320,4,26,9/24/2022 8:00,1
6321,5,25.933,9/24/2022 9:00,1
6322,6,25.767,9/24/2022 10:00,1
6323,7,25.64,9/24/2022 11:00,1
6324,8,25.067,9/24/2022 12:00,1
6325,9,24.583,9/24/2022 13:00,1
6326,10,24.514,9/24/2022 14:00,1
6327,11,24.8,9/24/2022 15:00,1
6328,12,25.2,9/24/2022 16:00,1
6329,13,25.2,9/24/2022 17:00,1
6330,14,25.317,9/24/2022 18:00,1
6331,15,25.72,9/24/2022 19:00,1
6332,16,26.3,9/24/2022 20:00,1
6333,17,26.367,9/24/2022 21:00,1
6334,18,26.033,9/24/2022 22:00,1
6335,19,25.45,9/24/2022 23:00,1
6336,20,25.25,9/25/2022 0:00,1
6337,21,25,9/25/2022 1:00,1
6338,22,24.517,9/25/2022 2:00,1
6339,23,24.217,9/25/2022 3:00,1
6340,0,24.367,9/25/2022 4:00,1
6341,1,24.729,9/25/2022 5:00,1
6342,2,24.95,9/25/2022 6:00,1
6343,3,25.1,9/25/2022 7:00,1
6344,4,25.1,9/25/2022 8:00,1
6345,5,25.1,9/25/2022 9:00,1
6346,6,25.125,9/25/2022 10:00,1
6347,7,25.083,9/25/2022 11:00,1
6348,8,24.167,9/25/2022 12:00,1
6349,9,25.1,9/25/2022 13:00,1
6350,10,26.183,9/25/2022 14:00,1
6351,11,26.333,9/25/2022 15:00,1
6352,12,26.38,9/25/2022 16:00,1
6353,13,26.133,9/25/2022 17:00,1
6354,14,26.15,9/25/2022 18:00,1
6355,15,25.767,9/25/2022 19:00,1
6356,16,25.32,9/25/2022 20:00,1
6357,17,24.933,9/25/2022 21:00,1
6358,18,24.6,9/25/2022 22:00,1
6359,19,24.283,9/25/2022 23:00,1
6360,20,24.3,9/26/2022 0:00,1
6361,21,24.4,9/26/2022 1:00,1
6362,22,24.033,9/26/2022 2:00,1
6363,23,23.8,9/26/2022 3:00,1
6364,0,24.117,9/26/2022 4:00,1
6365,1,24.48,9/26/2022 5:00,1
6366,2,24.717,9/26/2022 6:00,1
6367,3,24.9,9/26/2022 7:00,1
6368,4,25.05,9/26/2022 8:00,1
6369,5,25.133,9/26/2022 9:00,1
6370,6,25.2,9/26/2022 10:00,1
6371,7,25.05,9/26/2022 11:00,1
6372,8,24.55,9/26/2022 12:00,1
6373,9,24.433,9/26/2022 13:00,1
6374,10,24.55,9/26/2022 14:00,1
